Input,Error,P,I,D,Integral,Output,SetPoint,dtMS
25.000006,-0.000006,-0.000006,-0.000000,0.000000,-699.316528,-0.000006,25.000000,12
25.000004,-0.000004,-0.000004,-0.000000,0.000000,-699.316589,-0.000004,25.000000,14
25.000002,-0.000002,-0.000002,-0.000000,0.000000,-699.316589,-0.000002,25.000000,10
25.000000,0.000000,0.000000,-0.000000,0.000000,-699.316589,0.000000,25.000000,10
25.000000,0.000000,0.000000,-0.000000,0.000000,-699.316589,0.000000,25.000000,12
25.000000,0.000000,0.000000,-0.000000,0.000000,-699.316589,0.000000,25.000000,14
25.000000,0.000000,0.000000,-0.000000,0.000000,-699.316589,0.000000,25.000000,11
25.000000,0.000000,0.000000,-0.000000,0.000000,-699.316589,0.000000,25.000000,14
25.000000,0.000000,0.000000,-0.000000,0.000000,-699.316589,0.000000,25.000000,12
25.000000,0.000000,0.000000,-0.000000,0.000000,-699.316589,0.000000,25.000000,14
25.000000,0.000000,0.000000,-0.000000,0.000000,-699.316589,0.000000,25.000000,10
25.000000,0.000000,0.000000,-0.000000,0.000000,-699.316589,0.000000,25.000000,16
25.000000,0.000000,0.000000,-0.000000,0.000000,-699.316589,0.000000,25.000000,12
25.000000,0.000000,0.000000,-0.000000,0.000000,-699.316589,0.000000,25.000000,12
25.000000,0.000000,0.000000,-0.000000,0.000000,-699.316589,0.000000,25.000000,14
25.000000,0.000000,0.000000,-0.000000,0.000000,-699.316589,0.000000,25.000000,14
25.000000,0.000000,0.000000,-0.000000,0.000000,-699.316589,0.000000,25.000000,16
25.000000,0.000000,0.000000,-0.000000,0.000000,-699.316589,0.000000,25.000000,14
25.000000,25.000000,25.000000,0.000000,0.000000,400.000000,25.000000,50.000000,16
37.500000,12.500000,12.500000,0.000000,-0.000000,550.000000,12.500000,50.000000,12
43.750000,6.250000,6.250000,0.000000,0.000000,637.500000,6.250000,50.000000,14
46.875000,3.125000,3.125000,0.000000,0.000000,668.750000,3.125000,50.000000,10
48.437500,1.562500,1.562500,0.000000,0.000000,687.500000,1.562500,50.000000,12
49.218750,0.781250,0.781250,0.000000,0.000000,696.875000,0.781250,50.000000,12
49.609375,0.390625,0.390625,0.000000,0.000000,702.343750,0.390625,50.000000,14
49.804688,0.195313,0.195313,0.000000,0.000000,704.296875,0.195313,50.000000,10
49.902344,0.097656,0.097656,0.000000,0.000000,705.664063,0.097656,50.000000,14
49.951172,0.048828,0.048828,0.000000,0.000000,706.445313,0.048828,50.000000,16
49.975586,0.024414,0.024414,0.000000,0.000000,706.787109,0.024414,50.000000,14
49.987793,0.012207,0.012207,0.000000,0.000000,706.933594,0.012207,50.000000,12
49.993896,0.006104,0.006104,0.000000,0.000000,707.019043,0.006104,50.000000,14
49.996948,0.003052,0.003052,0.000000,0.000000,707.064819,0.003052,50.000000,15
49.998474,0.001526,0.001526,0.000000,0.000000,707.086182,0.001526,50.000000,14
49.999237,0.000763,0.000763,0.000000,0.000000,707.096863,0.000763,50.000000,14
49.999619,0.000381,0.000381,0.000000,0.000000,707.102966,0.000381,50.000000,16
49.999809,0.000191,0.000191,0.000000,0.000000,707.105225,0.000191,50.000000,12
49.999905,0.000095,0.000095,0.000000,0.000000,707.106750,0.000095,50.000000,16
49.999954,0.000046,0.000046,0.000000,0.000000,707.107422,0.000046,50.000000,14
49.999977,0.000023,0.000023,0.000000,0.000000,707.107788,0.000023,50.000000,16
49.999989,0.000011,0.000011,0.000000,0.000000,707.107910,0.000011,50.000000,12
49.999992,0.000008,0.000008,0.000000,0.000000,707.107971,0.000008,50.000000,10
49.999996,0.000004,0.000004,0.000000,0.000000,707.108032,0.000004,50.000000,14
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,12
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,14
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,12
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,14
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,12
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,10
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,16
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,14
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,14
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,10
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,16
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,12
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,16
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,10
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,14
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,14
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,12
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,10
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,14
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,14
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,16
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,12
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,10
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,16
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,10
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,10
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,12
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,16
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,14
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,16
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,12
50.000000,0.000000,0.000000,0.000000,0.000000,707.108032,0.000000,50.000000,16
50.000000,-25.000000,-25.000000,-0.000000,-0.000000,-400.000000,-25.000000,25.000000,16
37.500000,-12.500000,-12.500000,-0.000000,0.000000,-575.000000,-12.500000,25.000000,14
31.250000,-6.250000,-6.250000,-0.000000,0.000000,-650.000000,-6.250000,25.000000,12
28.125000,-3.125000,-3.125000,-0.000000,0.000000,-687.500000,-3.125000,25.000000,12
26.562500,-1.562500,-1.562500,-0.000000,0.000000,-703.125000,-1.562500,25.000000,10
25.781250,-0.781250,-0.781250,-0.000000,0.000000,-714.062500,-0.781250,25.000000,14
25.390625,-0.390625,-0.390625,-0.000000,0.000000,-719.531250,-0.390625,25.000000,14
25.195313,-0.195313,-0.195313,-0.000000,0.000000,-721.875000,-0.195313,25.000000,12
25.097656,-0.097656,-0.097656,-0.000000,0.000000,-723.242188,-0.097656,25.000000,14
25.048828,-0.048828,-0.048828,-0.000000,0.000000,-723.925781,-0.048828,25.000000,14
25.024414,-0.024414,-0.024414,-0.000000,0.000000,-724.218750,-0.024414,25.000000,12
25.012207,-0.012207,-0.012207,-0.000000,0.000000,-724.340820,-0.012207,25.000000,10
25.006104,-0.006104,-0.006104,-0.000000,0.000000,-724.426270,-0.006104,25.000000,14
25.003052,-0.003052,-0.003052,-0.000000,0.000000,-724.462891,-0.003052,25.000000,12
25.001526,-0.001526,-0.001526,-0.000000,0.000000,-724.487305,-0.001526,25.000000,16
25.000763,-0.000763,-0.000763,-0.000000,0.000000,-724.496460,-0.000763,25.000000,12
25.000381,-0.000381,-0.000381,-0.000000,0.000000,-724.500244,-0.000381,25.000000,10
25.000191,-0.000191,-0.000191,-0.000000,0.000000,-724.502563,-0.000191,25.000000,12
25.000095,-0.000095,-0.000095,-0.000000,0.000000,-724.503723,-0.000095,25.000000,12
25.000048,-0.000048,-0.000048,-0.000000,0.000000,-724.504517,-0.000048,25.000000,16
25.000023,24.999977,24.999977,0.000000,0.000000,399.999634,24.999977,50.000000,16
37.500011,12.499989,12.499989,0.000000,-0.000000,549.999512,12.499989,50.000000,12
43.750008,6.249992,6.249992,0.000000,-0.000000,612.499451,6.249992,50.000000,10
46.875004,3.124996,3.124996,0.000000,0.000000,656.249390,3.124996,50.000000,14
48.437500,1.562500,1.562500,0.000000,0.000000,681.249390,1.562500,50.000000,16
49.218750,0.781250,0.781250,0.000000,0.000000,690.624390,0.781250,50.000000,12
49.609375,0.390625,0.390625,0.000000,0.000000,696.093140,0.390625,50.000000,14
49.804688,0.195313,0.195313,0.000000,0.000000,698.827515,0.195313,50.000000,14
49.902344,0.097656,0.097656,0.000000,0.000000,700.194702,0.097656,50.000000,14
49.951172,0.048828,0.048828,0.000000,0.000000,700.878296,0.048828,50.000000,14
49.975586,0.024414,0.024414,0.000000,0.000000,701.268921,0.024414,50.000000,16
49.987793,0.012207,0.012207,0.000000,0.000000,701.464233,0.012207,50.000000,16
49.993896,0.006104,0.006104,0.000000,0.000000,701.525269,0.006104,50.000000,10
49.996948,0.003052,0.003052,0.000000,0.000000,701.567993,0.003052,50.000000,14
49.998474,0.001526,0.001526,0.000000,0.000000,701.592407,0.001526,50.000000,16
49.999237,0.000763,0.000763,0.000000,0.000000,701.604614,0.000763,50.000000,16
49.999619,0.000381,0.000381,0.000000,0.000000,701.609192,0.000381,50.000000,12
49.999809,0.000191,0.000191,0.000000,0.000000,701.612244,0.000191,50.000000,16
49.999905,0.000095,0.000095,0.000000,0.000000,701.613403,0.000095,50.000000,12
49.999954,0.000046,0.000046,0.000000,0.000000,701.613953,0.000046,50.000000,12
49.999977,0.000023,0.000023,0.000000,0.000000,701.614258,0.000023,50.000000,12
49.999989,0.000011,0.000011,0.000000,0.000000,701.614441,0.000011,50.000000,16
49.999992,0.000008,0.000008,0.000000,0.000000,701.614563,0.000008,50.000000,16
49.999996,0.000004,0.000004,0.000000,0.000000,701.614624,0.000004,50.000000,14
50.000000,0.000000,0.000000,0.000000,0.000000,701.614624,0.000000,50.000000,12
50.000000,0.000000,0.000000,0.000000,0.000000,701.614624,0.000000,50.000000,14
50.000000,0.000000,0.000000,0.000000,0.000000,701.614624,0.000000,50.000000,13
50.000000,0.000000,0.000000,0.000000,0.000000,701.614624,0.000000,50.000000,12
50.000000,0.000000,0.000000,0.000000,0.000000,701.614624,0.000000,50.000000,14
50.000000,0.000000,0.000000,0.000000,0.000000,701.614624,0.000000,50.000000,14
50.000000,0.000000,0.000000,0.000000,0.000000,701.614624,0.000000,50.000000,16
50.000000,0.000000,0.000000,0.000000,0.000000,701.614624,0.000000,50.000000,14
50.000000,0.000000,0.000000,0.000000,0.000000,701.614624,0.000000,50.000000,12
50.000000,0.000000,0.000000,0.000000,0.000000,701.614624,0.000000,50.000000,16
50.000000,0.000000,0.000000,0.000000,0.000000,701.614624,0.000000,50.000000,14
50.000000,0.000000,0.000000,0.000000,0.000000,701.614624,0.000000,50.000000,14
50.000000,-25.000000,-25.000000,-0.000000,-0.000000,-350.000000,-25.000000,25.000000,14
37.500000,-12.500000,-12.500000,-0.000000,0.000000,-475.000000,-12.500000,25.000000,10
31.250000,-6.250000,-6.250000,-0.000000,0.000000,-537.500000,-6.250000,25.000000,10
28.125000,-3.125000,-3.125000,-0.000000,0.000000,-568.750000,-3.125000,25.000000,10
26.562500,-1.562500,-1.562500,-0.000000,0.000000,-587.500000,-1.562500,25.000000,12
25.781250,-0.781250,-0.781250,-0.000000,0.000000,-595.312500,-0.781250,25.000000,10
25.390625,-0.390625,-0.390625,-0.000000,0.000000,-600.781250,-0.390625,25.000000,14
25.195313,-0.195313,-0.195313,-0.000000,0.000000,-602.734375,-0.195313,25.000000,10
25.097656,-0.097656,-0.097656,-0.000000,0.000000,-603.906250,-0.097656,25.000000,12
25.048828,-0.048828,-0.048828,-0.000000,0.000000,-604.492188,-0.048828,25.000000,12
25.024414,-0.024414,-0.024414,-0.000000,0.000000,-604.833984,-0.024414,25.000000,14
25.012207,-0.012207,-0.012207,-0.000000,0.000000,-605.029297,-0.012207,25.000000,16
25.006104,-0.006104,-0.006104,-0.000000,0.000000,-605.114746,-0.006104,25.000000,14
25.003052,-0.003052,-0.003052,-0.000000,0.000000,-605.151367,-0.003052,25.000000,12
25.001526,-0.001526,-0.001526,-0.000000,0.000000,-605.172729,-0.001526,25.000000,14
25.000763,-0.000763,-0.000763,-0.000000,0.000000,-605.183411,-0.000763,25.000000,14
25.000381,-0.000381,-0.000381,-0.000000,0.000000,-605.188721,-0.000381,25.000000,14
25.000191,-0.000191,-0.000191,-0.000000,0.000000,-605.191040,-0.000191,25.000000,12
25.000095,-0.000095,-0.000095,-0.000000,0.000000,-605.192017,-0.000095,25.000000,10
25.000048,-0.000048,-0.000048,-0.000000,0.000000,-605.192749,-0.000048,25.000000,16
25.000023,-0.000023,-0.000023,-0.000000,0.000000,-605.193115,-0.000023,25.000000,16
25.000011,-0.000011,-0.000011,-0.000000,0.000000,-605.193298,-0.000011,25.000000,14
25.000006,-0.000006,-0.000006,-0.000000,0.000000,-605.193359,-0.000006,25.000000,14
25.000004,-0.000004,-0.000004,-0.000000,0.000000,-605.193420,-0.000004,25.000000,10
25.000002,-0.000002,-0.000002,-0.000000,0.000000,-605.193420,-0.000002,25.000000,10
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,10
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,12
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,14
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,12
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,12
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,14
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,10
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,16
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,16
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,14
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,14
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,14
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,16
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,14
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,14
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,12
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,16
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,12
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,14
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,12
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,14
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,10
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,16
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,12
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,14
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,12
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,14
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,10
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,14
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,14
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,10
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,12
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,14
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,14
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,16
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,10
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,10
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,14
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,10
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,14
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,10
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,12
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,12
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,14
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,14
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,16
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,12
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,14
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,12
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,12
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,13
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,12
25.000000,0.000000,0.000000,-0.000000,0.000000,-605.193420,0.000000,25.000000,14
